NODE_ID,NODE_TYPE,SOURCE_ID,LABEL,PROPERTIES,DEGREE_IN,DEGREE_OUT,DEGREE_TOTAL,COMPONENT_ID,PAGERANK,HUB_SCORE,AUTHORITY_SCORE,BETWEENNESS
939,SUPPLIER_SITE,439,FLUX PRECISION - Monterrey,"{
  ""city"": ""Monterrey"",
  ""country_id"": 3,
  ""is_primary"": true,
  ""lead_time_days"": 50,
  ""supplier_id"": 166
}",1,2,3,1,2.0633565392530324e-05,2.6800706461189027e-40,0.0006122492614107333,7.54e-05
940,SUPPLIER_SITE,440,FLUX PRECISION - Amsterdam,"{
  ""city"": ""Amsterdam"",
  ""country_id"": 8,
  ""is_primary"": false,
  ""lead_time_days"": 54,
  ""supplier_id"": 166
}",1,7,8,1,2.0633565392530324e-05,1.0528414395507013e-39,0.0006122492614107333,0.00026391
941,SUPPLIER_SITE,441,FLUX PRECISION - Suzhou,"{
  ""city"": ""Suzhou"",
  ""country_id"": 11,
  ""is_primary"": false,
  ""lead_time_days"": 47,
  ""supplier_id"": 166
}",1,10,11,1,2.0633565392530324e-05,2.3990064129323516e-39,0.0006122492614107333,0.00037702
942,SUPPLIER_SITE,442,FLUX PRECISION - Manila,"{
  ""city"": ""Manila"",
  ""country_id"": 19,
  ""is_primary"": false,
  ""lead_time_days"": 17,
  ""supplier_id"": 166
}",1,7,8,1,2.0633565392530324e-05,9.946981760358287e-40,0.0006122492614107333,0.00026391
943,SUPPLIER_SITE,443,FLUX PRECISION - Pune,"{
  ""city"": ""Pune"",
  ""country_id"": 21,
  ""is_primary"": false,
  ""lead_time_days"": 72,
  ""supplier_id"": 166
}",1,3,4,1,2.0633565392530324e-05,2.093095667517045e-40,0.0006122492614107333,0.00011311
1470,SUPPLIER_SITE,970,ALPHA SOLUTIONS - San Jose,"{
  ""city"": ""San Jose"",
  ""country_id"": 1,
  ""is_primary"": true,
  ""lead_time_days"": 57,
  ""supplier_id"": 358
}",1,5,6,1,2.0899401399861142e-05,1.4407891153985938e-39,0.0006126756776824582,0.00018851
952,SUPPLIER_SITE,452,IONIC COMPONENTS - Tokyo,"{
  ""city"": ""Tokyo"",
  ""country_id"": 12,
  ""is_primary"": true,
  ""lead_time_days"": 65,
  ""supplier_id"": 172
}",1,7,8,1,2.0899401399861142e-05,1.1063684164456309e-40,0.0005607805804925698,0.00026391
953,SUPPLIER_SITE,453,IONIC COMPONENTS - Bangkok,"{
  ""city"": ""Bangkok"",
  ""country_id"": 17,
  ""is_primary"": false,
  ""lead_time_days"": 66,
  ""supplier_id"": 172
}",1,3,4,1,2.0899401399861142e-05,6.251226607820081e-41,0.0005607805804925698,0.00011311
1360,SUPPLIER_SITE,860,ZETA COMPONENTS - Detroit,"{
  ""city"": ""Detroit"",
  ""country_id"": 1,
  ""is_primary"": true,
  ""lead_time_days"": 28,
  ""supplier_id"": 322
}",1,6,7,1,2.0819650597661897e-05,9.617953365487017e-40,0.0006125705482408403,0.00022621
1361,SUPPLIER_SITE,861,ZETA COMPONENTS - Milan,"{
  ""city"": ""Milan"",
  ""country_id"": 9,
  ""is_primary"": false,
  ""lead_time_days"": 28,
  ""supplier_id"": 322
}",1,4,5,1,2.0819650597661897e-05,5.2878862051000574e-40,0.0006125705482408403,0.00015081
726,SUPPLIER_SITE,226,TITAN ELECTRONICS - Seoul,"{
  ""city"": ""Seoul"",
  ""country_id"": 13,
  ""is_primary"": true,
  ""lead_time_days"": 62,
  ""supplier_id"": 84
}",1,2,3,1,2.0899401399861142e-05,6.143242945419284e-41,0.0006126756776824582,7.54e-05
1595,SUPPLIER_SITE,1095,TORUS MATERIALS - Detroit,"{
  ""city"": ""Detroit"",
  ""country_id"": 1,
  ""is_primary"": true,
  ""lead_time_days"": 70,
  ""supplier_id"": 403
}",1,4,5,1,2.0819650597661897e-05,1.8596450945277043e-40,0.00056169263635347,0.00015081
1596,SUPPLIER_SITE,1096,TORUS MATERIALS - Milan,"{
  ""city"": ""Milan"",
  ""country_id"": 9,
  ""is_primary"": false,
  ""lead_time_days"": 61,
  ""supplier_id"": 403
}",1,4,5,1,2.0819650597661897e-05,1.8037822924866712e-40,0.00056169263635347,0.00015081
1597,SUPPLIER_SITE,1097,TORUS MATERIALS - Santiago,"{
  ""city"": ""Santiago"",
  ""country_id"": 24,
  ""is_primary"": false,
  ""lead_time_days"": 25,
  ""supplier_id"": 403
}",1,5,6,1,2.0819650597661897e-05,1.829355764418932e-40,0.00056169263635347,0.00018851
852,SUPPLIER_SITE,352,ECHO ELECTRONICS - Seoul,"{
  ""city"": ""Seoul"",
  ""country_id"": 13,
  ""is_primary"": true,
  ""lead_time_days"": 71,
  ""supplier_id"": 134
}",1,6,7,1,2.0819650597661897e-05,1.1041529292007571e-39,0.0006131841906182242,0.00022621
853,SUPPLIER_SITE,353,ECHO ELECTRONICS - Manila,"{
  ""city"": ""Manila"",
  ""country_id"": 19,
  ""is_primary"": false,
  ""lead_time_days"": 34,
  ""supplier_id"": 134
}",1,6,7,1,2.0819650597661897e-05,1.2556546064385715e-39,0.0006131841906182242,0.00022621
846,SUPPLIER_SITE,346,ECHO MATERIALS - Sao Paulo,"{
  ""city"": ""Sao Paulo"",
  ""country_id"": 4,
  ""is_primary"": true,
  ""lead_time_days"": 23,
  ""supplier_id"": 133
}",1,5,6,1,2.0584595601706225e-05,3.6217287468619243e-40,0.0006124760439658867,0.00018851
847,SUPPLIER_SITE,347,ECHO MATERIALS - Paris,"{
  ""city"": ""Paris"",
  ""country_id"": 6,
  ""is_primary"": false,
  ""lead_time_days"": 14,
  ""supplier_id"": 133
}",1,5,6,1,2.0584595601706225e-05,4.598665613129546e-40,0.0006124760439658867,0.00018851
848,SUPPLIER_SITE,348,ECHO MATERIALS - Shanghai,"{
  ""city"": ""Shanghai"",
  ""country_id"": 11,
  ""is_primary"": false,
  ""lead_time_days"": 69,
  ""supplier_id"": 133
}",1,7,8,1,2.0584595601706225e-05,3.717053278918954e-40,0.0006124760439658867,0.00026391
849,SUPPLIER_SITE,349,ECHO MATERIALS - Seoul,"{
  ""city"": ""Seoul"",
  ""country_id"": 13,
  ""is_primary"": false,
  ""lead_time_days"": 40,
  ""supplier_id"": 133
}",1,5,6,1,2.0584595601706225e-05,4.3585804343247665e-40,0.0006124760439658867,0.00018851
850,SUPPLIER_SITE,350,ECHO MATERIALS - Hsinchu,"{
  ""city"": ""Hsinchu"",
  ""country_id"": 14,
  ""is_primary"": false,
  ""lead_time_days"": 41,
  ""supplier_id"": 133
}",1,10,11,1,2.0584595601706225e-05,1.1111546570381274e-39,0.0006124760439658867,0.00037702
851,SUPPLIER_SITE,351,ECHO MATERIALS - Bogota,"{
  ""city"": ""Bogota"",
  ""country_id"": 23,
  ""is_primary"": false,
  ""lead_time_days"": 63,
  ""supplier_id"": 133
}",1,11,12,1,2.0584595601706225e-05,1.7604728030930104e-39,0.0006124760439658867,0.00041472
569,SUPPLIER_SITE,69,PENTAWAVE INDUSTRIES - Sao Paulo,"{
  ""city"": ""Sao Paulo"",
  ""country_id"": 4,
  ""is_primary"": true,
  ""lead_time_days"": 59,
  ""supplier_id"": 29
}",1,2,3,1,2.0819650597661897e-05,2.747635175449095e-40,0.0005624462652858858,7.54e-05
570,SUPPLIER_SITE,70,PENTAWAVE INDUSTRIES - Milan,"{
  ""city"": ""Milan"",
  ""country_id"": 9,
  ""is_primary"": false,
  ""lead_time_days"": 19,
  ""supplier_id"": 29
}",1,2,3,1,2.0819650597661897e-05,1.2511205305117798e-40,0.0005624462652858858,7.54e-05
571,SUPPLIER_SITE,71,PENTAWAVE INDUSTRIES - Tokyo,"{
  ""city"": ""Tokyo"",
  ""country_id"": 12,
  ""is_primary"": false,
  ""lead_time_days"": 24,
  ""supplier_id"": 29
}",1,4,5,1,2.0819650597661897e-05,1.933210513830518e-40,0.0005624462652858858,0.00015081
1646,SUPPLIER_SITE,1146,PYRO MATERIALS - Shenzhen,"{
  ""city"": ""Shenzhen"",
  ""country_id"": 11,
  ""is_primary"": true,
  ""lead_time_days"": 50,
  ""supplier_id"": 423
}",1,7,8,1,2.0819650597661897e-05,4.043534582121326e-40,0.0006123231169980456,0.00026391
1647,SUPPLIER_SITE,1147,PYRO MATERIALS - Jakarta,"{
  ""city"": ""Jakarta"",
  ""country_id"": 20,
  ""is_primary"": false,
  ""lead_time_days"": 47,
  ""supplier_id"": 423
}",1,5,6,1,2.0819650597661897e-05,4.625874890796285e-40,0.0006123231169980456,0.00018851
974,SUPPLIER_SITE,474,VORTEX SEMICONDUCTORS - Taichung,"{
  ""city"": ""Taichung"",
  ""country_id"": 14,
  ""is_primary"": true,
  ""lead_time_days"": 16,
  ""supplier_id"": 181
}",1,5,6,1,2.0749868645737558e-05,2.2522155614095876e-40,0.000562326594898733,0.00018851
975,SUPPLIER_SITE,475,VORTEX SEMICONDUCTORS - Kuala Lumpur,"{
  ""city"": ""Kuala Lumpur"",
  ""country_id"": 15,
  ""is_primary"": false,
  ""lead_time_days"": 37,
  ""supplier_id"": 181
}",1,4,5,1,2.0749868645737558e-05,1.3574681996687087e-40,0.000562326594898733,0.00015081
976,SUPPLIER_SITE,476,VORTEX SEMICONDUCTORS - Singapore,"{
  ""city"": ""Singapore"",
  ""country_id"": 18,
  ""is_primary"": false,
  ""lead_time_days"": 15,
  ""supplier_id"": 181
}",1,4,5,1,2.0749868645737558e-05,1.860212282556096e-40,0.000562326594898733,0.00015081
977,SUPPLIER_SITE,477,VORTEX SEMICONDUCTORS - Bogota,"{
  ""city"": ""Bogota"",
  ""country_id"": 23,
  ""is_primary"": false,
  ""lead_time_days"": 67,
  ""supplier_id"": 181
}",1,6,7,1,2.0749868645737558e-05,8.4224463387563e-40,0.000562326594898733,0.00022621
1296,SUPPLIER_SITE,796,SIGMA MATERIALS - Monterrey,"{
  ""city"": ""Monterrey"",
  ""country_id"": 3,
  ""is_primary"": true,
  ""lead_time_days"": 49,
  ""supplier_id"": 293
}",1,4,5,1,2.068829633521608e-05,5.663852257604382e-40,0.000612132039188841,0.00015081
1297,SUPPLIER_SITE,797,SIGMA MATERIALS - Shanghai,"{
  ""city"": ""Shanghai"",
  ""country_id"": 11,
  ""is_primary"": false,
  ""lead_time_days"": 32,
  ""supplier_id"": 293
}",1,4,5,1,2.068829633521608e-05,4.19657881182934e-40,0.000612132039188841,0.00015081
1298,SUPPLIER_SITE,798,SIGMA MATERIALS - Taichung,"{
  ""city"": ""Taichung"",
  ""country_id"": 14,
  ""is_primary"": false,
  ""lead_time_days"": 31,
  ""supplier_id"": 293
}",1,5,6,1,2.068829633521608e-05,9.537784532955418e-41,0.000612132039188841,0.00018851
1299,SUPPLIER_SITE,799,SIGMA MATERIALS - Bogota,"{
  ""city"": ""Bogota"",
  ""country_id"": 23,
  ""is_primary"": false,
  ""lead_time_days"": 56,
  ""supplier_id"": 293
}",1,3,4,1,2.068829633521608e-05,4.185648468043049e-41,0.000612132039188841,0.00011311
1205,SUPPLIER_SITE,705,PULSE SEMICONDUCTORS - Kuala Lumpur,"{
  ""city"": ""Kuala Lumpur"",
  ""country_id"": 15,
  ""is_primary"": true,
  ""lead_time_days"": 62,
  ""supplier_id"": 261
}",1,8,9,1,2.0819650597661897e-05,9.480275459829322e-40,0.0006126873930932726,0.00030161
1206,SUPPLIER_SITE,706,PULSE SEMICONDUCTORS - Ho Chi Minh City,"{
  ""city"": ""Ho Chi Minh City"",
  ""country_id"": 16,
  ""is_primary"": false,
  ""lead_time_days"": 53,
  ""supplier_id"": 261
}",1,3,4,1,2.0819650597661897e-05,1.4525362561768439e-40,0.0006126873930932726,0.00011311
1044,SUPPLIER_SITE,544,CREST TECHNOLOGIES - Amsterdam,"{
  ""city"": ""Amsterdam"",
  ""country_id"": 8,
  ""is_primary"": true,
  ""lead_time_days"": 52,
  ""supplier_id"": 205
}",1,8,9,1,2.0633565392530324e-05,1.2807809994815274e-39,0.000612575885248045,0.00030161
1045,SUPPLIER_SITE,545,CREST TECHNOLOGIES - Warsaw,"{
  ""city"": ""Warsaw"",
  ""country_id"": 10,
  ""is_primary"": false,
  ""lead_time_days"": 54,
  ""supplier_id"": 205
}",1,11,12,1,2.0633565392530324e-05,1.4632668845840418e-39,0.000612575885248045,0.00041472
1047,SUPPLIER_SITE,547,CREST TECHNOLOGIES - Dongguan,"{
  ""city"": ""Dongguan"",
  ""country_id"": 11,
  ""is_primary"": false,
  ""lead_time_days"": 63,
  ""supplier_id"": 205
}",1,3,4,1,2.0633565392530324e-05,3.8616258278255674e-40,0.000612575885248045,0.00011311
1048,SUPPLIER_SITE,548,CREST TECHNOLOGIES - Hsinchu,"{
  ""city"": ""Hsinchu"",
  ""country_id"": 14,
  ""is_primary"": false,
  ""lead_time_days"": 55,
  ""supplier_id"": 205
}",1,3,4,1,2.0633565392530324e-05,1.6749028196821398e-41,0.000612575885248045,0.00011311
1339,SUPPLIER_SITE,839,GAMMA SEMICONDUCTORS - Guadalajara,"{
  ""city"": ""Guadalajara"",
  ""country_id"": 3,
  ""is_primary"": true,
  ""lead_time_days"": 42,
  ""supplier_id"": 311
}",1,5,6,1,2.0819650597661897e-05,7.903304930343155e-40,0.000559996705707664,0.00018851
1340,SUPPLIER_SITE,840,GAMMA SEMICONDUCTORS - Sao Paulo,"{
  ""city"": ""Sao Paulo"",
  ""country_id"": 4,
  ""is_primary"": false,
  ""lead_time_days"": 46,
  ""supplier_id"": 311
}",1,7,8,1,2.0819650597661897e-05,4.63376765486756e-40,0.000559996705707664,0.00026391
1341,SUPPLIER_SITE,841,GAMMA SEMICONDUCTORS - Hanoi,"{
  ""city"": ""Hanoi"",
  ""country_id"": 16,
  ""is_primary"": false,
  ""lead_time_days"": 62,
  ""supplier_id"": 311
}",1,7,8,1,2.0819650597661897e-05,6.875263786622265e-40,0.000559996705707664,0.00026391
1677,SUPPLIER_SITE,1177,CRYO MATERIALS - Osaka,"{
  ""city"": ""Osaka"",
  ""country_id"": 12,
  ""is_primary"": true,
  ""lead_time_days"": 25,
  ""supplier_id"": 433
}",1,6,7,1,2.0819650597661897e-05,7.488467469819403e-40,0.0006125705482408403,0.00022621
1678,SUPPLIER_SITE,1178,CRYO MATERIALS - Ho Chi Minh City,"{
  ""city"": ""Ho Chi Minh City"",
  ""country_id"": 16,
  ""is_primary"": false,
  ""lead_time_days"": 55,
  ""supplier_id"": 433
}",1,8,9,1,2.0819650597661897e-05,2.1101838542140092e-39,0.0006125705482408403,0.00030161
685,SUPPLIER_SITE,185,APEX INDUSTRIES - Austin,"{
  ""city"": ""Austin"",
  ""country_id"": 1,
  ""is_primary"": true,
  ""lead_time_days"": 71,
  ""supplier_id"": 69
}",1,5,6,1,2.068829633521608e-05,9.064988473771715e-41,0.000612701373562499,0.00018851
686,SUPPLIER_SITE,186,APEX INDUSTRIES - Toronto,"{
  ""city"": ""Toronto"",
  ""country_id"": 2,
  ""is_primary"": false,
  ""lead_time_days"": 36,
  ""supplier_id"": 69
}",1,4,5,1,2.068829633521608e-05,7.309067591755405e-40,0.000612701373562499,0.00015081
687,SUPPLIER_SITE,187,APEX INDUSTRIES - Guadalajara,"{
  ""city"": ""Guadalajara"",
  ""country_id"": 3,
  ""is_primary"": false,
  ""lead_time_days"": 53,
  ""supplier_id"": 69
}",1,5,6,1,2.068829633521608e-05,3.8982661755131795e-40,0.000612701373562499,0.00018851
688,SUPPLIER_SITE,188,APEX INDUSTRIES - Suzhou,"{
  ""city"": ""Suzhou"",
  ""country_id"": 11,
  ""is_primary"": false,
  ""lead_time_days"": 63,
  ""supplier_id"": 69
}",1,3,4,1,2.068829633521608e-05,3.5946837321646098e-40,0.000612701373562499,0.00011311
1352,SUPPLIER_SITE,852,GAMMA SYSTEMS - Beijing,"{
  ""city"": ""Beijing"",
  ""country_id"": 11,
  ""is_primary"": true,
  ""lead_time_days"": 50,
  ""supplier_id"": 317
}",1,9,10,1,2.0899401399861142e-05,2.9283320132941907e-39,0.0006124871142206701,0.00033932
536,SUPPLIER_SITE,36,BLUEFORGE SYSTEMS - San Jose,"{
  ""city"": ""San Jose"",
  ""country_id"": 1,
  ""is_primary"": true,
  ""lead_time_days"": 30,
  ""supplier_id"": 17
}",1,3,4,1,2.0749868645737558e-05,4.131137802168363e-41,0.0005613862119652231,0.00011311
537,SUPPLIER_SITE,37,BLUEFORGE SYSTEMS - Stuttgart,"{
  ""city"": ""Stuttgart"",
  ""country_id"": 5,
  ""is_primary"": false,
  ""lead_time_days"": 16,
  ""supplier_id"": 17
}",1,2,3,1,2.0749868645737558e-05,4.300821563568806e-40,0.0005613862119652231,7.54e-05
538,SUPPLIER_SITE,38,BLUEFORGE SYSTEMS - Chennai,"{
  ""city"": ""Chennai"",
  ""country_id"": 21,
  ""is_primary"": false,
  ""lead_time_days"": 53,
  ""supplier_id"": 17
}",1,6,7,1,2.0749868645737558e-05,4.18189352868106e-40,0.0005613862119652231,0.00022621
539,SUPPLIER_SITE,39,BLUEFORGE SYSTEMS - Santiago,"{
  ""city"": ""Santiago"",
  ""country_id"": 24,
  ""is_primary"": false,
  ""lead_time_days"": 49,
  ""supplier_id"": 17
}",1,6,7,1,2.0749868645737558e-05,6.550194713428029e-40,0.0005613862119652231,0.00022621
1394,SUPPLIER_SITE,894,KAPPA SYSTEMS - Detroit,"{
  ""city"": ""Detroit"",
  ""country_id"": 1,
  ""is_primary"": true,
  ""lead_time_days"": 73,
  ""supplier_id"": 337
}",1,8,9,1,2.0749868645737558e-05,1.4779289696181098e-39,0.0006128920085566588,0.00030161
1395,SUPPLIER_SITE,895,KAPPA SYSTEMS - Milan,"{
  ""city"": ""Milan"",
  ""country_id"": 9,
  ""is_primary"": false,
  ""lead_time_days"": 38,
  ""supplier_id"": 337
}",1,6,7,1,2.0749868645737558e-05,5.983417702691545e-40,0.0006128920085566588,0.00022621
1396,SUPPLIER_SITE,896,KAPPA SYSTEMS - Ho Chi Minh City,"{
  ""city"": ""Ho Chi Minh City"",
  ""country_id"": 16,
  ""is_primary"": false,
  ""lead_time_days"": 38,
  ""supplier_id"": 337
}",1,6,7,1,2.0749868645737558e-05,2.1778269296787722e-40,0.0006128920085566588,0.00022621
645,SUPPLIER_SITE,145,QUANTUM SYSTEMS - Monterrey,"{
  ""city"": ""Monterrey"",
  ""country_id"": 3,
  ""is_primary"": true,
  ""lead_time_days"": 59,
  ""supplier_id"": 57
}",1,4,5,1,2.0819650597661897e-05,5.350187880686004e-40,0.0006126570932615512,0.00015081
646,SUPPLIER_SITE,146,QUANTUM SYSTEMS - Kuala Lumpur,"{
  ""city"": ""Kuala Lumpur"",
  ""country_id"": 15,
  ""is_primary"": false,
  ""lead_time_days"": 64,
  ""supplier_id"": 57
}",1,6,7,1,2.0819650597661897e-05,7.95123687737076e-40,0.0006126570932615512,0.00022621
1193,SUPPLIER_SITE,693,SYNTH SYSTEMS - Santiago,"{
  ""city"": ""Santiago"",
  ""country_id"": 24,
  ""is_primary"": true,
  ""lead_time_days"": 55,
  ""supplier_id"": 257
}",1,3,4,1,2.0899401399861142e-05,1.961890237525147e-40,0.0006126786048549499,0.00011311
813,SUPPLIER_SITE,313,PRISM PRECISION - Toronto,"{
  ""city"": ""Toronto"",
  ""country_id"": 2,
  ""is_primary"": true,
  ""lead_time_days"": 45,
  ""supplier_id"": 116
}",1,5,6,1,2.0819650597661897e-05,8.127045718275504e-40,0.0006119170974824302,0.00018851
814,SUPPLIER_SITE,314,PRISM PRECISION - Bogota,"{
  ""city"": ""Bogota"",
  ""country_id"": 23,
  ""is_primary"": false,
  ""lead_time_days"": 36,
  ""supplier_id"": 116
}",1,4,5,1,2.0819650597661897e-05,3.7966386678961055e-40,0.0006119170974824302,0.00015081
744,SUPPLIER_SITE,244,TITAN INDUSTRIES - Paris,"{
  ""city"": ""Paris"",
  ""country_id"": 6,
  ""is_primary"": true,
  ""lead_time_days"": 62,
  ""supplier_id"": 89
}",1,2,3,1,2.0749868645737558e-05,5.142866927722712e-40,0.0006125932035887123,7.54e-05
745,SUPPLIER_SITE,245,TITAN INDUSTRIES - Penang,"{
  ""city"": ""Penang"",
  ""country_id"": 15,
  ""is_primary"": false,
  ""lead_time_days"": 52,
  ""supplier_id"": 89
}",1,5,6,1,2.0749868645737558e-05,1.1044066743928999e-40,0.0006125932035887123,0.00018851
746,SUPPLIER_SITE,246,TITAN INDUSTRIES - Bogota,"{
  ""city"": ""Bogota"",
  ""country_id"": 23,
  ""is_primary"": false,
  ""lead_time_days"": 21,
  ""supplier_id"": 89
}",1,2,3,1,2.0749868645737558e-05,1.6995292863380774e-40,0.0006125932035887123,7.54e-05
639,SUPPLIER_SITE,139,QUANTUM ELECTRONICS - Monterrey,"{
  ""city"": ""Monterrey"",
  ""country_id"": 3,
  ""is_primary"": true,
  ""lead_time_days"": 15,
  ""supplier_id"": 54
}",1,4,5,1,2.068829633521608e-05,8.360222871311207e-40,0.000613000231292399,0.00015081
640,SUPPLIER_SITE,140,QUANTUM ELECTRONICS - London,"{
  ""city"": ""London"",
  ""country_id"": 7,
  ""is_primary"": false,
  ""lead_time_days"": 31,
  ""supplier_id"": 54
}",1,2,3,1,2.068829633521608e-05,1.681921686829449e-40,0.000613000231292399,7.54e-05
641,SUPPLIER_SITE,141,QUANTUM ELECTRONICS - Dongguan,"{
  ""city"": ""Dongguan"",
  ""country_id"": 11,
  ""is_primary"": false,
  ""lead_time_days"": 46,
  ""supplier_id"": 54
}",1,7,8,1,2.068829633521608e-05,4.4102099179312495e-40,0.000613000231292399,0.00026391
642,SUPPLIER_SITE,142,QUANTUM ELECTRONICS - Bogota,"{
  ""city"": ""Bogota"",
  ""country_id"": 23,
  ""is_primary"": false,
  ""lead_time_days"": 73,
  ""supplier_id"": 54
}",1,8,9,1,2.068829633521608e-05,1.2352592234005223e-39,0.000613000231292399,0.00030161
1093,SUPPLIER_SITE,593,LUNAR MANUFACTURING - Bogota,"{
  ""city"": ""Bogota"",
  ""country_id"": 23,
  ""is_primary"": true,
  ""lead_time_days"": 27,
  ""supplier_id"": 220
}",1,7,8,1,2.0991421556244888e-05,4.807500678859462e-40,0.0005614981127457221,0.00026391
1668,SUPPLIER_SITE,1168,CRYO SEMICONDUCTORS - Seoul,"{
  ""city"": ""Seoul"",
  ""country_id"": 13,
  ""is_primary"": true,
  ""lead_time_days"": 40,
  ""supplier_id"": 431
}",1,7,8,1,2.0749868645737558e-05,1.4485991844699061e-39,0.0005617926614793187,0.00026391
1669,SUPPLIER_SITE,1169,CRYO SEMICONDUCTORS - Singapore,"{
  ""city"": ""Singapore"",
  ""country_id"": 18,
  ""is_primary"": false,
  ""lead_time_days"": 73,
  ""supplier_id"": 431
}",1,7,8,1,2.0749868645737558e-05,5.229029020224062e-40,0.0005617926614793187,0.00026391
1670,SUPPLIER_SITE,1170,CRYO SEMICONDUCTORS - Manila,"{
  ""city"": ""Manila"",
  ""country_id"": 19,
  ""is_primary"": false,
  ""lead_time_days"": 25,
  ""supplier_id"": 431
}",1,3,4,1,2.0749868645737558e-05,3.9439878762761896e-40,0.0005617926614793187,0.00011311
1671,SUPPLIER_SITE,1171,CRYO SEMICONDUCTORS - Buenos Aires,"{
  ""city"": ""Buenos Aires"",
  ""country_id"": 22,
  ""is_primary"": false,
  ""lead_time_days"": 33,
  ""supplier_id"": 431
}",1,5,6,1,2.0749868645737558e-05,3.475071522305741e-40,0.0005617926614793187,0.00018851
747,SUPPLIER_SITE,247,TITAN MANUFACTURING - Monterrey,"{
  ""city"": ""Monterrey"",
  ""country_id"": 3,
  ""is_primary"": true,
  ""lead_time_days"": 51,
  ""supplier_id"": 90
}",1,6,7,1,2.0819650597661897e-05,1.0678231493804379e-39,0.0005625427132438629,0.00022621
748,SUPPLIER_SITE,248,TITAN MANUFACTURING - Stuttgart,"{
  ""city"": ""Stuttgart"",
  ""country_id"": 5,
  ""is_primary"": false,
  ""lead_time_days"": 62,
  ""supplier_id"": 90
}",1,10,11,1,2.0819650597661897e-05,1.7993230111300874e-39,0.0005625427132438629,0.00037702
749,SUPPLIER_SITE,249,TITAN MANUFACTURING - Hsinchu,"{
  ""city"": ""Hsinchu"",
  ""country_id"": 14,
  ""is_primary"": false,
  ""lead_time_days"": 17,
  ""supplier_id"": 90
}",1,6,7,1,2.0819650597661897e-05,7.243128934652113e-40,0.0005625427132438629,0.00022621
1105,SUPPLIER_SITE,605,COBALT TECHNOLOGIES - Austin,"{
  ""city"": ""Austin"",
  ""country_id"": 1,
  ""is_primary"": true,
  ""lead_time_days"": 60,
  ""supplier_id"": 225
}",1,6,7,1,2.0749868645737558e-05,4.756627230935003e-40,0.0006120251289952346,0.00022621
1106,SUPPLIER_SITE,606,COBALT TECHNOLOGIES - London,"{
  ""city"": ""London"",
  ""country_id"": 7,
  ""is_primary"": false,
  ""lead_time_days"": 37,
  ""supplier_id"": 225
}",1,5,6,1,2.0749868645737558e-05,1.6333364795747864e-40,0.0006120251289952346,0.00018851
1107,SUPPLIER_SITE,607,COBALT TECHNOLOGIES - Penang,"{
  ""city"": ""Penang"",
  ""country_id"": 15,
  ""is_primary"": false,
  ""lead_time_days"": 58,
  ""supplier_id"": 225
}",1,7,8,1,2.0749868645737558e-05,2.5745054175991897e-40,0.0006120251289952346,0.00026391
1552,SUPPLIER_SITE,1052,LAMBDA PRECISION - Toronto,"{
  ""city"": ""Toronto"",
  ""country_id"": 2,
  ""is_primary"": true,
  ""lead_time_days"": 39,
  ""supplier_id"": 386
}",1,7,8,1,2.068829633521608e-05,1.452226003897215e-39,0.0006118247093657764,0.00026391
1553,SUPPLIER_SITE,1053,LAMBDA PRECISION - Sao Paulo,"{
  ""city"": ""Sao Paulo"",
  ""country_id"": 4,
  ""is_primary"": false,
  ""lead_time_days"": 50,
  ""supplier_id"": 386
}",1,3,4,1,2.068829633521608e-05,6.9190687500805984e-40,0.0006118247093657764,0.00011311
1554,SUPPLIER_SITE,1054,LAMBDA PRECISION - Milan,"{
  ""city"": ""Milan"",
  ""country_id"": 9,
  ""is_primary"": false,
  ""lead_time_days"": 60,
  ""supplier_id"": 386
}",1,10,11,1,2.068829633521608e-05,2.7335024105663288e-39,0.0006118247093657764,0.00037702
1555,SUPPLIER_SITE,1055,LAMBDA PRECISION - Suzhou,"{
  ""city"": ""Suzhou"",
  ""country_id"": 11,
  ""is_primary"": false,
  ""lead_time_days"": 24,
  ""supplier_id"": 386
}",1,1,2,1,2.068829633521608e-05,2.2391031324497812e-58,0.0006118247093657764,3.77e-05
1090,SUPPLIER_SITE,590,LUNAR INDUSTRIES - Tokyo,"{
  ""city"": ""Tokyo"",
  ""country_id"": 12,
  ""is_primary"": true,
  ""lead_time_days"": 21,
  ""supplier_id"": 219
}",1,6,7,1,2.0819650597661897e-05,2.349851342077783e-39,0.0005625360344976289,0.00022621
1091,SUPPLIER_SITE,591,LUNAR INDUSTRIES - Seoul,"{
  ""city"": ""Seoul"",
  ""country_id"": 13,
  ""is_primary"": false,
  ""lead_time_days"": 73,
  ""supplier_id"": 219
}",1,7,8,1,2.0819650597661897e-05,5.986833088847634e-40,0.0005625360344976289,0.00026391
1092,SUPPLIER_SITE,592,LUNAR INDUSTRIES - Kuala Lumpur,"{
  ""city"": ""Kuala Lumpur"",
  ""country_id"": 15,
  ""is_primary"": false,
  ""lead_time_days"": 69,
  ""supplier_id"": 219
}",1,6,7,1,2.0819650597661897e-05,7.402955736425387e-40,0.0005625360344976289,0.00022621
581,SUPPLIER_SITE,81,VERTEX COMPONENTS - San Jose,"{
  ""city"": ""San Jose"",
  ""country_id"": 1,
  ""is_primary"": true,
  ""lead_time_days"": 70,
  ""supplier_id"": 32
}",1,1,2,1,2.0819650597661897e-05,1.0008563134512517e-40,0.0005622350370283952,3.77e-05
