EDGE_ID,FROM_NODE_ID,TO_NODE_ID,EDGE_TYPE,WEIGHT,PROPERTIES,BETWEENNESS
2833,822,4973,APPROVED_SOURCE,1.0,"{
  ""approval_date"": ""2023-07-29""
}",0.034843
2834,1535,3728,APPROVED_SOURCE,1.0,"{
  ""approval_date"": ""2023-10-04""
}",0.020906
2835,617,3182,APPROVED_SOURCE,1.0,"{
  ""approval_date"": ""2025-01-07""
}",0.060976
2836,693,1987,APPROVED_SOURCE,1.0,"{
  ""approval_date"": ""2023-03-29""
}",0.020906
2837,1394,2379,APPROVED_SOURCE,1.0,"{
  ""approval_date"": ""2024-10-14""
}",0.031359
2838,1429,5452,APPROVED_SOURCE,1.0,"{
  ""approval_date"": ""2023-01-06""
}",0.026132
2839,963,3324,APPROVED_SOURCE,1.0,"{
  ""approval_date"": ""2023-08-03""
}",0.027875
2840,637,1725,APPROVED_SOURCE,1.0,"{
  ""approval_date"": ""2024-01-13""
}",0.020906
2841,1634,2522,APPROVED_SOURCE,1.0,"{
  ""approval_date"": ""2023-02-09""
}",0.026132
2842,943,2622,APPROVED_SOURCE,1.0,"{
  ""approval_date"": ""2024-05-29""
}",0.020906
2843,698,3029,APPROVED_SOURCE,1.0,"{
  ""approval_date"": ""2024-12-13""
}",0.04878
2844,517,3847,APPROVED_SOURCE,1.0,"{
  ""approval_date"": ""2024-08-08""
}",0.047038
2845,1585,1904,APPROVED_SOURCE,1.0,"{
  ""approval_date"": ""2024-03-02""
}",0.041812
2846,1221,5310,APPROVED_SOURCE,1.0,"{
  ""approval_date"": ""2023-07-27""
}",0.02439
2847,832,4007,APPROVED_SOURCE,1.0,"{
  ""approval_date"": ""2025-02-10""
}",0.02439
2848,1385,2266,APPROVED_SOURCE,1.0,"{
  ""approval_date"": ""2023-02-20""
}",0.020906
2849,851,2510,APPROVED_SOURCE,1.0,"{
  ""approval_date"": ""2024-04-17""
}",0.062718
2850,860,3746,APPROVED_SOURCE,1.0,"{
  ""approval_date"": ""2024-09-26""
}",0.02439
2851,805,2878,APPROVED_SOURCE,1.0,"{
  ""approval_date"": ""2023-08-22""
}",0.069686
2852,970,2280,APPROVED_SOURCE,1.0,"{
  ""approval_date"": ""2023-07-30""
}",0.073171
2853,1017,3212,APPROVED_SOURCE,1.0,"{
  ""approval_date"": ""2023-03-02""
}",0.055749
2854,1445,3157,APPROVED_SOURCE,1.0,"{
  ""approval_date"": ""2023-03-08""
}",0.04878
2855,544,5034,APPROVED_SOURCE,1.0,"{
  ""approval_date"": ""2024-03-22""
}",0.041812
2856,1140,1835,APPROVED_SOURCE,1.0,"{
  ""approval_date"": ""2023-10-18""
}",0.083624
2857,1168,4121,APPROVED_SOURCE,1.0,"{
  ""approval_date"": ""2023-06-15""
}",0.078397
2858,889,3756,APPROVED_SOURCE,1.0,"{
  ""approval_date"": ""2023-12-31""
}",0.027875
2859,1244,2786,APPROVED_SOURCE,1.0,"{
  ""approval_date"": ""2024-06-06""
}",0.073171
2860,1659,5020,APPROVED_SOURCE,1.0,"{
  ""approval_date"": ""2023-10-01""
}",0.041812
2861,1096,2839,APPROVED_SOURCE,1.0,"{
  ""approval_date"": ""2023-03-22""
}",0.083624
2862,1574,4957,APPROVED_SOURCE,1.0,"{
  ""approval_date"": ""2023-06-28""
}",0.139373
2863,1307,4371,APPROVED_SOURCE,1.0,"{
  ""approval_date"": ""2024-04-08""
}",0.041812
2864,762,3143,APPROVED_SOURCE,1.0,"{
  ""approval_date"": ""2023-10-07""
}",0.020906
2865,818,4442,APPROVED_SOURCE,1.0,"{
  ""approval_date"": ""2023-08-19""
}",0.02439
2866,1410,5281,APPROVED_SOURCE,1.0,"{
  ""approval_date"": ""2023-12-16""
}",0.031359
2867,1054,4759,APPROVED_SOURCE,1.0,"{
  ""approval_date"": ""2024-08-08""
}",0.11324
2868,503,4351,APPROVED_SOURCE,1.0,"{
  ""approval_date"": ""2024-12-29""
}",0.013937
2869,1258,4444,APPROVED_SOURCE,1.0,"{
  ""approval_date"": ""2025-06-14""
}",0.060976
2870,1007,4238,APPROVED_SOURCE,1.0,"{
  ""approval_date"": ""2023-10-01""
}",0.036585
2871,829,3240,APPROVED_SOURCE,1.0,"{
  ""approval_date"": ""2023-01-26""
}",0.041812
2872,1103,5634,APPROVED_SOURCE,1.0,"{
  ""approval_date"": ""2025-07-08""
}",0.069686
2873,851,4408,APPROVED_SOURCE,1.0,"{
  ""approval_date"": ""2023-05-29""
}",0.10453
2874,587,3399,APPROVED_SOURCE,1.0,"{
  ""approval_date"": ""2024-02-26""
}",0.026132
2875,698,5943,APPROVED_SOURCE,1.0,"{
  ""approval_date"": ""2024-09-09""
}",0.04878
2876,957,2837,APPROVED_SOURCE,1.0,"{
  ""approval_date"": ""2023-03-14""
}",0.083624
2877,1648,5914,APPROVED_SOURCE,1.0,"{
  ""approval_date"": ""2023-07-21""
}",0.034843
2878,1320,5340,APPROVED_SOURCE,1.0,"{
  ""approval_date"": ""2023-03-27""
}",0.069686
2879,568,1812,APPROVED_SOURCE,1.0,"{
  ""approval_date"": ""2025-02-07""
}",0.027875
2880,1114,1956,APPROVED_SOURCE,1.0,"{
  ""approval_date"": ""2023-09-17""
}",0.062718
2881,1697,2485,APPROVED_SOURCE,1.0,"{
  ""approval_date"": ""2024-08-14""
}",0.062718
2882,828,2566,APPROVED_SOURCE,1.0,"{
  ""approval_date"": ""2025-08-26""
}",0.069686
2883,900,4369,APPROVED_SOURCE,1.0,"{
  ""approval_date"": ""2024-06-04""
}",0.041812
2884,929,3286,APPROVED_SOURCE,1.0,"{
  ""approval_date"": ""2024-09-08""
}",0.055749
2885,738,1965,APPROVED_SOURCE,1.0,"{
  ""approval_date"": ""2023-01-28""
}",0.057491
2886,1042,6497,APPROVED_SOURCE,1.0,"{
  ""approval_date"": ""2025-07-14""
}",0.02439
2887,543,5419,APPROVED_SOURCE,1.0,"{
  ""approval_date"": ""2024-11-29""
}",0.052265
2888,589,6700,APPROVED_SOURCE,1.0,"{
  ""approval_date"": ""2024-12-26""
}",0.045296
2889,612,6585,APPROVED_SOURCE,1.0,"{
  ""approval_date"": ""2023-03-20""
}",0.020906
2890,1285,2613,APPROVED_SOURCE,1.0,"{
  ""approval_date"": ""2025-03-07""
}",0.041812
2891,583,4563,APPROVED_SOURCE,1.0,"{
  ""approval_date"": ""2025-07-19""
}",0.055749
2892,590,4049,APPROVED_SOURCE,1.0,"{
  ""approval_date"": ""2023-09-12""
}",0.020906
2893,911,3708,APPROVED_SOURCE,1.0,"{
  ""approval_date"": ""2025-04-27""
}",0.069686
2894,1379,6029,APPROVED_SOURCE,1.0,"{
  ""approval_date"": ""2023-08-25""
}",0.036585
2895,1339,6600,APPROVED_SOURCE,1.0,"{
  ""approval_date"": ""2025-02-27""
}",0.041812
2896,1652,1988,APPROVED_SOURCE,1.0,"{
  ""approval_date"": ""2025-09-03""
}",0.041812
2897,1527,6386,APPROVED_SOURCE,1.0,"{
  ""approval_date"": ""2024-02-13""
}",0.087108
2898,1029,6690,APPROVED_SOURCE,1.0,"{
  ""approval_date"": ""2024-07-22""
}",0.095819
2899,1404,6682,APPROVED_SOURCE,1.0,"{
  ""approval_date"": ""2024-02-27""
}",0.078397
2900,1537,4152,APPROVED_SOURCE,1.0,"{
  ""approval_date"": ""2023-12-21""
}",0.062718
2901,1296,3392,APPROVED_SOURCE,1.0,"{
  ""approval_date"": ""2024-01-03""
}",0.043554
2902,551,3627,APPROVED_SOURCE,1.0,"{
  ""approval_date"": ""2025-02-09""
}",0.052265
2903,1151,3958,APPROVED_SOURCE,1.0,"{
  ""approval_date"": ""2024-04-21""
}",0.031359
2904,865,3946,APPROVED_SOURCE,1.0,"{
  ""approval_date"": ""2024-08-20""
}",0.041812
2905,1680,4082,APPROVED_SOURCE,1.0,"{
  ""approval_date"": ""2025-08-20""
}",0.036585
2906,558,3303,APPROVED_SOURCE,1.0,"{
  ""approval_date"": ""2023-08-26""
}",0.031359
2907,747,5805,APPROVED_SOURCE,1.0,"{
  ""approval_date"": ""2024-12-28""
}",0.060976
2908,576,6526,APPROVED_SOURCE,1.0,"{
  ""approval_date"": ""2023-08-14""
}",0.062718
2909,1345,4146,APPROVED_SOURCE,1.0,"{
  ""approval_date"": ""2023-09-24""
}",0.073171
2910,697,2573,APPROVED_SOURCE,1.0,"{
  ""approval_date"": ""2023-07-02""
}",0.034843
2911,737,5968,APPROVED_SOURCE,1.0,"{
  ""approval_date"": ""2023-01-13""
}",0.027875
2912,952,3901,APPROVED_SOURCE,1.0,"{
  ""approval_date"": ""2024-01-07""
}",0.027875
2913,559,3812,APPROVED_SOURCE,1.0,"{
  ""approval_date"": ""2023-03-06""
}",0.027875
2914,979,4461,APPROVED_SOURCE,1.0,"{
  ""approval_date"": ""2025-03-20""
}",0.083624
2915,1389,4404,APPROVED_SOURCE,1.0,"{
  ""approval_date"": ""2024-10-22""
}",0.034843
2916,1058,3343,APPROVED_SOURCE,1.0,"{
  ""approval_date"": ""2024-08-17""
}",0.095819
2917,1527,4163,APPROVED_SOURCE,1.0,"{
  ""approval_date"": ""2024-01-07""
}",0.052265
2918,851,2232,APPROVED_SOURCE,1.0,"{
  ""approval_date"": ""2025-08-02""
}",0.041812
2919,943,2483,APPROVED_SOURCE,1.0,"{
  ""approval_date"": ""2024-02-19""
}",0.020906
2920,1022,4208,APPROVED_SOURCE,1.0,"{
  ""approval_date"": ""2024-12-31""
}",0.04878
2921,957,2817,APPROVED_SOURCE,1.0,"{
  ""approval_date"": ""2024-09-16""
}",0.041812
2922,1697,5282,APPROVED_SOURCE,1.0,"{
  ""approval_date"": ""2025-04-03""
}",0.078397
2923,1100,2619,APPROVED_SOURCE,1.0,"{
  ""approval_date"": ""2023-12-03""
}",0.013937
2924,1059,6391,APPROVED_SOURCE,1.0,"{
  ""approval_date"": ""2024-04-22""
}",0.047038
2925,1668,2478,APPROVED_SOURCE,1.0,"{
  ""approval_date"": ""2024-08-07""
}",0.041812
2926,1281,4764,APPROVED_SOURCE,1.0,"{
  ""approval_date"": ""2023-12-11""
}",0.069686
2927,873,2648,APPROVED_SOURCE,1.0,"{
  ""approval_date"": ""2024-06-05""
}",0.069686
2928,1034,2634,APPROVED_SOURCE,1.0,"{
  ""approval_date"": ""2024-01-28""
}",0.020906
2929,1240,4045,APPROVED_SOURCE,1.0,"{
  ""approval_date"": ""2025-09-20""
}",0.10453
2930,1205,5396,APPROVED_SOURCE,1.0,"{
  ""approval_date"": ""2023-12-21""
}",0.031359
2931,592,3519,APPROVED_SOURCE,1.0,"{
  ""approval_date"": ""2025-06-27""
}",0.055749
2932,596,4459,APPROVED_SOURCE,1.0,"{
  ""approval_date"": ""2023-06-05""
}",0.034843
2933,502,4518,APPROVED_SOURCE,1.0,"{
  ""approval_date"": ""2025-03-29""
}",0.052265
2934,1502,6180,APPROVED_SOURCE,1.0,"{
  ""approval_date"": ""2024-06-10""
}",0.062718
2935,1680,5900,APPROVED_SOURCE,1.0,"{
  ""approval_date"": ""2025-03-16""
}",0.060976
2936,1650,3421,APPROVED_SOURCE,1.0,"{
  ""approval_date"": ""2023-07-23""
}",0.062718
2937,1371,2630,APPROVED_SOURCE,1.0,"{
  ""approval_date"": ""2023-02-16""
}",0.043554
2938,1204,6429,APPROVED_SOURCE,1.0,"{
  ""approval_date"": ""2023-10-13""
}",0.034843
2939,1163,3267,APPROVED_SOURCE,1.0,"{
  ""approval_date"": ""2023-11-04""
}",0.094077
2940,549,6414,APPROVED_SOURCE,1.0,"{
  ""approval_date"": ""2024-02-26""
}",0.047038
2941,1646,4083,APPROVED_SOURCE,1.0,"{
  ""approval_date"": ""2023-11-24""
}",0.041812
2942,1531,4998,APPROVED_SOURCE,1.0,"{
  ""approval_date"": ""2023-02-12""
}",0.031359
2943,1577,2002,APPROVED_SOURCE,1.0,"{
  ""approval_date"": ""2023-06-12""
}",0.069686
2944,1161,3410,APPROVED_SOURCE,1.0,"{
  ""approval_date"": ""2025-01-29""
}",0.031359
2945,722,4113,APPROVED_SOURCE,1.0,"{
  ""approval_date"": ""2024-12-30""
}",0.069686
2946,1101,4809,APPROVED_SOURCE,1.0,"{
  ""approval_date"": ""2023-07-09""
}",0.052265
2947,1263,6402,APPROVED_SOURCE,1.0,"{
  ""approval_date"": ""2023-07-09""
}",0.052265
2948,1523,5673,APPROVED_SOURCE,1.0,"{
  ""approval_date"": ""2025-03-04""
}",0.027875
2949,1581,4397,APPROVED_SOURCE,1.0,"{
  ""approval_date"": ""2023-06-09""
}",0.036585
2950,1622,4952,APPROVED_SOURCE,1.0,"{
  ""approval_date"": ""2023-01-14""
}",0.020906
2951,1058,5013,APPROVED_SOURCE,1.0,"{
  ""approval_date"": ""2024-10-27""
}",0.134146
2952,1191,4125,APPROVED_SOURCE,1.0,"{
  ""approval_date"": ""2024-02-21""
}",0.041812
2953,1178,5824,APPROVED_SOURCE,1.0,"{
  ""approval_date"": ""2023-06-22""
}",0.047038
2954,723,5243,APPROVED_SOURCE,1.0,"{
  ""approval_date"": ""2024-07-24""
}",0.031359
2955,1211,4155,APPROVED_SOURCE,1.0,"{
  ""approval_date"": ""2023-10-21""
}",0.041812
2956,584,3724,APPROVED_SOURCE,1.0,"{
  ""approval_date"": ""2025-06-20""
}",0.067944
2957,552,3240,APPROVED_SOURCE,1.0,"{
  ""approval_date"": ""2023-01-23""
}",0.055749
2958,1416,6638,APPROVED_SOURCE,1.0,"{
  ""approval_date"": ""2024-01-02""
}",0.047038
2959,996,6240,APPROVED_SOURCE,1.0,"{
  ""approval_date"": ""2025-09-01""
}",0.031359
2960,851,5127,APPROVED_SOURCE,1.0,"{
  ""approval_date"": ""2024-05-18""
}",0.083624
2961,1603,4530,APPROVED_SOURCE,1.0,"{
  ""approval_date"": ""2024-05-20""
}",0.031359
2962,1431,2129,APPROVED_SOURCE,1.0,"{
  ""approval_date"": ""2024-11-06""
}",0.055749
2963,680,2229,APPROVED_SOURCE,1.0,"{
  ""approval_date"": ""2023-06-12""
}",0.043554
2964,789,4265,APPROVED_SOURCE,1.0,"{
  ""approval_date"": ""2024-03-25""
}",0.062718
2965,1252,5015,APPROVED_SOURCE,1.0,"{
  ""approval_date"": ""2023-02-08""
}",0.02439
2966,629,5631,APPROVED_SOURCE,1.0,"{
  ""approval_date"": ""2024-07-05""
}",0.060976
2967,501,2200,APPROVED_SOURCE,1.0,"{
  ""approval_date"": ""2023-03-14""
}",0.013937
2968,1543,5134,APPROVED_SOURCE,1.0,"{
  ""approval_date"": ""2025-02-08""
}",0.041812
2969,1675,2503,APPROVED_SOURCE,1.0,"{
  ""approval_date"": ""2023-04-28""
}",0.020906
2970,1351,1901,APPROVED_SOURCE,1.0,"{
  ""approval_date"": ""2023-11-09""
}",0.087108
2971,512,5612,APPROVED_SOURCE,1.0,"{
  ""approval_date"": ""2025-01-04""
}",0.057491
2972,1638,6421,APPROVED_SOURCE,1.0,"{
  ""approval_date"": ""2023-07-29""
}",0.041812
2973,1232,6344,APPROVED_SOURCE,1.0,"{
  ""approval_date"": ""2023-02-10""
}",0.038328
2974,1666,4866,APPROVED_SOURCE,1.0,"{
  ""approval_date"": ""2023-06-12""
}",0.026132
2975,1028,4431,APPROVED_SOURCE,1.0,"{
  ""approval_date"": ""2024-01-02""
}",0.041812
2976,1069,2382,APPROVED_SOURCE,1.0,"{
  ""approval_date"": ""2025-04-07""
}",0.026132
2977,1056,4278,APPROVED_SOURCE,1.0,"{
  ""approval_date"": ""2023-03-12""
}",0.057491
2978,929,4554,APPROVED_SOURCE,1.0,"{
  ""approval_date"": ""2024-09-05""
}",0.041812
2979,1298,2192,APPROVED_SOURCE,1.0,"{
  ""approval_date"": ""2025-03-05""
}",0.020906
2980,786,6504,APPROVED_SOURCE,1.0,"{
  ""approval_date"": ""2025-06-15""
}",0.060976
2981,1271,5829,APPROVED_SOURCE,1.0,"{
  ""approval_date"": ""2023-12-18""
}",0.057491
2982,1436,6178,APPROVED_SOURCE,1.0,"{
  ""approval_date"": ""2023-07-09""
}",0.055749
2983,1242,3321,APPROVED_SOURCE,1.0,"{
  ""approval_date"": ""2025-02-09""
}",0.041812
2984,1085,3126,APPROVED_SOURCE,1.0,"{
  ""approval_date"": ""2024-11-27""
}",0.031359
2985,754,5659,APPROVED_SOURCE,1.0,"{
  ""approval_date"": ""2025-02-23""
}",0.041812
2986,1078,4824,APPROVED_SOURCE,1.0,"{
  ""approval_date"": ""2025-09-25""
}",0.069686
2987,1360,5321,APPROVED_SOURCE,1.0,"{
  ""approval_date"": ""2024-11-21""
}",0.073171
2988,1239,4847,APPROVED_SOURCE,1.0,"{
  ""approval_date"": ""2025-04-25""
}",0.060976
2989,585,5640,APPROVED_SOURCE,1.0,"{
  ""approval_date"": ""2024-06-16""
}",0.020906
2990,745,2965,APPROVED_SOURCE,1.0,"{
  ""approval_date"": ""2025-04-12""
}",0.031359
2991,1679,6141,APPROVED_SOURCE,1.0,"{
  ""approval_date"": ""2025-01-30""
}",0.062718
2992,849,4482,APPROVED_SOURCE,1.0,"{
  ""approval_date"": ""2025-04-22""
}",0.052265
2993,1340,3422,APPROVED_SOURCE,1.0,"{
  ""approval_date"": ""2023-12-15""
}",0.041812
2994,1397,1913,APPROVED_SOURCE,1.0,"{
  ""approval_date"": ""2024-01-17""
}",0.027875
2995,1501,6455,APPROVED_SOURCE,1.0,"{
  ""approval_date"": ""2024-03-01""
}",0.041812
2996,1252,2253,APPROVED_SOURCE,1.0,"{
  ""approval_date"": ""2023-05-11""
}",0.060976
2997,754,6619,APPROVED_SOURCE,1.0,"{
  ""approval_date"": ""2023-05-07""
}",0.031359
2998,1194,3556,APPROVED_SOURCE,1.0,"{
  ""approval_date"": ""2024-06-11""
}",0.078397
2999,1536,6305,APPROVED_SOURCE,1.0,"{
  ""approval_date"": ""2024-01-15""
}",0.031359
3000,1348,1820,APPROVED_SOURCE,1.0,"{
  ""approval_date"": ""2023-09-25""
}",0.04878
3001,919,4410,APPROVED_SOURCE,1.0,"{
  ""approval_date"": ""2024-01-13""
}",0.060976
3002,1560,2156,APPROVED_SOURCE,1.0,"{
  ""approval_date"": ""2023-04-25""
}",0.036585
3003,627,6634,APPROVED_SOURCE,1.0,"{
  ""approval_date"": ""2023-08-20""
}",0.069686
3004,547,5320,APPROVED_SOURCE,1.0,"{
  ""approval_date"": ""2024-01-19""
}",0.055749
3005,1465,3336,APPROVED_SOURCE,1.0,"{
  ""approval_date"": ""2024-02-19""
}",0.052265
3006,668,4391,APPROVED_SOURCE,1.0,"{
  ""approval_date"": ""2025-08-27""
}",0.083624
3007,1246,4488,APPROVED_SOURCE,1.0,"{
  ""approval_date"": ""2025-08-01""
}",0.083624
3008,760,3685,APPROVED_SOURCE,1.0,"{
  ""approval_date"": ""2025-08-03""
}",0.027875
3009,1228,3077,APPROVED_SOURCE,1.0,"{
  ""approval_date"": ""2023-09-09""
}",0.026132
3010,1261,6565,APPROVED_SOURCE,1.0,"{
  ""approval_date"": ""2024-12-05""
}",0.041812
3011,1574,4534,APPROVED_SOURCE,1.0,"{
  ""approval_date"": ""2024-09-30""
}",0.034843
3012,744,1988,APPROVED_SOURCE,1.0,"{
  ""approval_date"": ""2023-06-19""
}",0.031359
3013,1597,6237,APPROVED_SOURCE,1.0,"{
  ""approval_date"": ""2024-01-06""
}",0.031359
3014,890,2561,APPROVED_SOURCE,1.0,"{
  ""approval_date"": ""2024-03-19""
}",0.043554
3015,844,2185,APPROVED_SOURCE,1.0,"{
  ""approval_date"": ""2025-02-05""
}",0.052265
3016,1623,5539,APPROVED_SOURCE,1.0,"{
  ""approval_date"": ""2023-05-06""
}",0.020906
3017,1633,3333,APPROVED_SOURCE,1.0,"{
  ""approval_date"": ""2024-09-23""
}",0.094077
3018,1221,3948,APPROVED_SOURCE,1.0,"{
  ""approval_date"": ""2023-05-03""
}",0.060976
3019,1094,2025,APPROVED_SOURCE,1.0,"{
  ""approval_date"": ""2023-01-26""
}",0.026132
3020,1670,2045,APPROVED_SOURCE,1.0,"{
  ""approval_date"": ""2023-10-22""
}",0.013937
3021,1328,5112,APPROVED_SOURCE,1.0,"{
  ""approval_date"": ""2024-01-26""
}",0.060976
3022,1571,5846,APPROVED_SOURCE,1.0,"{
  ""approval_date"": ""2025-07-25""
}",0.036585
3023,1578,6478,APPROVED_SOURCE,1.0,"{
  ""approval_date"": ""2023-02-07""
}",0.047038
3024,1682,3162,APPROVED_SOURCE,1.0,"{
  ""approval_date"": ""2024-04-03""
}",0.034843
3025,1350,3268,APPROVED_SOURCE,1.0,"{
  ""approval_date"": ""2025-02-28""
}",0.057491
3026,1196,5958,APPROVED_SOURCE,1.0,"{
  ""approval_date"": ""2023-03-17""
}",0.052265
3027,1456,6415,APPROVED_SOURCE,1.0,"{
  ""approval_date"": ""2023-09-16""
}",0.078397
3028,928,2921,APPROVED_SOURCE,1.0,"{
  ""approval_date"": ""2023-03-27""
}",0.062718
3029,753,4330,APPROVED_SOURCE,1.0,"{
  ""approval_date"": ""2023-02-18""
}",0.087108
3030,1528,6051,APPROVED_SOURCE,1.0,"{
  ""approval_date"": ""2025-07-02""
}",0.095819
3031,603,3694,APPROVED_SOURCE,1.0,"{
  ""approval_date"": ""2023-04-15""
}",0.094077
3032,545,3542,APPROVED_SOURCE,1.0,"{
  ""approval_date"": ""2025-09-12""
}",0.031359
3033,1637,1713,APPROVED_SOURCE,1.0,"{
  ""approval_date"": ""2024-05-05""
}",0.026132
3034,1038,2259,APPROVED_SOURCE,1.0,"{
  ""approval_date"": ""2023-07-09""
}",0.020906
3035,662,5011,APPROVED_SOURCE,1.0,"{
  ""approval_date"": ""2023-02-06""
}",0.047038
3036,967,5858,APPROVED_SOURCE,1.0,"{
  ""approval_date"": ""2023-07-11""
}",0.041812
3037,983,3035,APPROVED_SOURCE,1.0,"{
  ""approval_date"": ""2025-05-10""
}",0.041812
3038,782,5332,APPROVED_SOURCE,1.0,"{
  ""approval_date"": ""2025-04-21""
}",0.034843
3039,1490,5631,APPROVED_SOURCE,1.0,"{
  ""approval_date"": ""2024-03-04""
}",0.052265
3040,1063,3033,APPROVED_SOURCE,1.0,"{
  ""approval_date"": ""2024-12-25""
}",0.04878
3041,1565,5812,APPROVED_SOURCE,1.0,"{
  ""approval_date"": ""2024-05-16""
}",0.04878
3042,829,4452,APPROVED_SOURCE,1.0,"{
  ""approval_date"": ""2024-07-10""
}",0.052265
3043,1443,2753,APPROVED_SOURCE,1.0,"{
  ""approval_date"": ""2024-01-31""
}",0.062718
3044,834,5487,APPROVED_SOURCE,1.0,"{
  ""approval_date"": ""2023-04-16""
}",0.047038
3045,1106,4847,APPROVED_SOURCE,1.0,"{
  ""approval_date"": ""2024-03-14""
}",0.052265
3046,707,3741,APPROVED_SOURCE,1.0,"{
  ""approval_date"": ""2024-11-05""
}",0.010453
3047,1191,4448,APPROVED_SOURCE,1.0,"{
  ""approval_date"": ""2023-12-31""
}",0.052265
3048,1218,4123,APPROVED_SOURCE,1.0,"{
  ""approval_date"": ""2025-08-01""
}",0.038328
3049,566,2740,APPROVED_SOURCE,1.0,"{
  ""approval_date"": ""2025-08-25""
}",0.062718
3050,1172,6094,APPROVED_SOURCE,1.0,"{
  ""approval_date"": ""2023-03-18""
}",0.041812
3051,838,4669,APPROVED_SOURCE,1.0,"{
  ""approval_date"": ""2023-02-02""
}",0.041812
3052,1161,5891,APPROVED_SOURCE,1.0,"{
  ""approval_date"": ""2024-09-08""
}",0.031359
3053,844,5489,APPROVED_SOURCE,1.0,"{
  ""approval_date"": ""2025-03-31""
}",0.052265
3054,1624,2110,APPROVED_SOURCE,1.0,"{
  ""approval_date"": ""2024-02-28""
}",0.027875
3055,1588,5831,APPROVED_SOURCE,1.0,"{
  ""approval_date"": ""2023-10-19""
}",0.069686
3056,1213,5214,APPROVED_SOURCE,1.0,"{
  ""approval_date"": ""2024-03-07""
}",0.062718
3057,851,4278,APPROVED_SOURCE,1.0,"{
  ""approval_date"": ""2023-01-10""
}",0.062718
3058,1658,6347,APPROVED_SOURCE,1.0,"{
  ""approval_date"": ""2024-11-17""
}",0.055749
3059,1211,3519,APPROVED_SOURCE,1.0,"{
  ""approval_date"": ""2025-06-09""
}",0.055749
3060,730,3067,APPROVED_SOURCE,1.0,"{
  ""approval_date"": ""2023-09-07""
}",0.031359
3061,713,1983,APPROVED_SOURCE,1.0,"{
  ""approval_date"": ""2025-02-08""
}",0.020906
3062,1185,5604,APPROVED_SOURCE,1.0,"{
  ""approval_date"": ""2025-09-10""
}",0.020906
3063,935,4699,APPROVED_SOURCE,1.0,"{
  ""approval_date"": ""2023-04-16""
}",0.031359
3064,1420,3400,APPROVED_SOURCE,1.0,"{
  ""approval_date"": ""2023-04-01""
}",0.043554
3065,1188,2531,APPROVED_SOURCE,1.0,"{
  ""approval_date"": ""2023-03-08""
}",0.062718
3066,1234,4226,APPROVED_SOURCE,1.0,"{
  ""approval_date"": ""2024-04-06""
}",0.060976
3067,854,3770,APPROVED_SOURCE,1.0,"{
  ""approval_date"": ""2024-01-04""
}",0.041812
3068,1673,2682,APPROVED_SOURCE,1.0,"{
  ""approval_date"": ""2024-10-26""
}",0.031359
3069,1099,4293,APPROVED_SOURCE,1.0,"{
  ""approval_date"": ""2024-06-13""
}",0.060976
3070,520,6580,APPROVED_SOURCE,1.0,"{
  ""approval_date"": ""2023-11-06""
}",0.069686
3071,1186,3051,APPROVED_SOURCE,1.0,"{
  ""approval_date"": ""2023-03-19""
}",0.055749
3072,1388,5614,APPROVED_SOURCE,1.0,"{
  ""approval_date"": ""2025-06-06""
}",0.02439
3073,591,6106,APPROVED_SOURCE,1.0,"{
  ""approval_date"": ""2024-09-14""
}",0.069686
3074,1097,2265,APPROVED_SOURCE,1.0,"{
  ""approval_date"": ""2024-02-11""
}",0.055749
3075,1311,4972,APPROVED_SOURCE,1.0,"{
  ""approval_date"": ""2024-09-13""
}",0.052265
3076,1262,6451,APPROVED_SOURCE,1.0,"{
  ""approval_date"": ""2024-01-13""
}",0.020906
3077,1158,6501,APPROVED_SOURCE,1.0,"{
  ""approval_date"": ""2025-07-09""
}",0.020906
3078,585,5966,APPROVED_SOURCE,1.0,"{
  ""approval_date"": ""2024-11-15""
}",0.013937
3079,1617,5573,APPROVED_SOURCE,1.0,"{
  ""approval_date"": ""2024-12-21""
}",0.076655
3080,1069,5248,APPROVED_SOURCE,1.0,"{
  ""approval_date"": ""2025-08-20""
}",0.026132
3081,521,6159,APPROVED_SOURCE,1.0,"{
  ""approval_date"": ""2024-09-24""
}",0.062718
3082,1326,2553,APPROVED_SOURCE,1.0,"{
  ""approval_date"": ""2023-08-13""
}",0.031359
3083,1232,2801,APPROVED_SOURCE,1.0,"{
  ""approval_date"": ""2024-05-15""
}",0.095819
3084,549,4622,APPROVED_SOURCE,1.0,"{
  ""approval_date"": ""2025-09-10""
}",0.078397
3085,1105,4872,APPROVED_SOURCE,1.0,"{
  ""approval_date"": ""2025-09-20""
}",0.060976
3086,903,3607,APPROVED_SOURCE,1.0,"{
  ""approval_date"": ""2025-08-07""
}",0.052265
3087,680,3516,APPROVED_SOURCE,1.0,"{
  ""approval_date"": ""2024-12-17""
}",0.034843
3088,1697,2165,APPROVED_SOURCE,1.0,"{
  ""approval_date"": ""2023-06-25""
}",0.047038
3089,1090,4095,APPROVED_SOURCE,1.0,"{
  ""approval_date"": ""2023-06-11""
}",0.036585
3090,1414,4612,APPROVED_SOURCE,1.0,"{
  ""approval_date"": ""2025-02-21""
}",0.069686
3091,1668,5052,APPROVED_SOURCE,1.0,"{
  ""approval_date"": ""2024-01-31""
}",0.083624
3092,906,6445,APPROVED_SOURCE,1.0,"{
  ""approval_date"": ""2023-04-20""
}",0.041812
